external_product_name,external_part_numbers,external_category,external_product_url,external_image_url,match_confidence,matched_rre_part_number,matched_rre_description,matched_rre_slug,matched_rre_category,matched_rre_current_image_status,token_similarity,reconciliation_action
Top Gasket Kit For JCB Turbo Engine,320/09217,Engine Parts,https://www.antheautoparts.com/product-details/top-gasket-kit-for-jcb-turbo-engine-320-09217-jcb-parts-online,https://enterprise.saioautomotive.com/backend/assets/uploads/products/Q1NtcXdFM2xxUTBJQXJiSkVUbmVaUT09_1745305648_0.jpg,HIGH,320/09217,TOP GASKET KIT TC/TCA,320-09217-top-gasket-kit-tc-tca,Engine Parts,source_image,0.43,CROSS_REFERENCE_CONFIRMED
Piston Assembly O/S + 1.0 MM NAT ASP,320/09237,Engine Parts,https://www.antheautoparts.com/product-details/piston-assembly-o-s-10-mm-nat-asp-320-09237-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/STdyeWRYK2lSK1VqbmM4ZG1SZUtEZz09_1745303557_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Crankshaft JCB Engine,320/09256 | 320/03336,Engine Parts,https://www.antheautoparts.com/product-details/crankshaft-jcb-engine-320-09256-320-03336-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/cmE1akhuWnBZSjVzaDRHaThYd05vdz09_1745303615_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Top Gasket Kit For JCB Turbo Engine,320/09297,Engine Parts,https://www.antheautoparts.com/product-details/top-gasket-kit-for-jcb-turbo-engine-320-09297-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/cmE3UUo4eVZ6L3plbzkwcFNIQm16QT09_1745303763_0.jpg,HIGH,320/09297,Kit-top gasket,320-09297-kit-top-gasket,Engine Parts,source_image,0.6,CROSS_REFERENCE_CONFIRMED
Piston Ring Kit Standard - Turbo,320/09299 | 320/09213,Engine Parts,https://www.antheautoparts.com/product-details/piston-ring-kit-standard-turbo-320-09299-320-09213-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/aGx0NVEyODVOeWVpMHcyelNDbm5nZz09_1745304095_0.jpg,EXACT,320/09299,KitpistonringstAltno.320/09299A,320-09299-kitpistonringstaltno320-09299a,Engine Parts,source_image,0,CROSS_REFERENCE_CONFIRMED
Main Bearing Kit U/S - 0.50MM,320/09337,Engine Parts,https://www.antheautoparts.com/product-details/main-bearing-kit-u-s-050mm-320-09337-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/aHJKOEdFdTdPRlNDQU9aMWM3WXdaUT09_1745304148_0.jpg,EXACT,320/09337,Kit-MainBearingU(local320/09475),320-09337-kit-mainbearingu-local320-09475,Engine Parts,source_image,0.14,CROSS_REFERENCE_CONFIRMED
Piston Rings Standard Kit,320/09468,Engine Parts,https://www.antheautoparts.com/product-details/piston-rings-standard-kit-320-09468-replacement-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/TmI4NEZjdXVDalhseVVzQlV6VmZjQT09_1745304198_0.jpg,EXACT,320/09468,Piston Ring Kit (Std)   -  4.8 BS3,320-09468-piston-ring-kit-std-48-bs3,Engine Parts,source_image,0.29,CROSS_REFERENCE_CONFIRMED
Bearing Big End STD. MAS20,320/09470 | 320/03310 | 320/03270 | 320/09338,Engine Parts,https://www.antheautoparts.com/product-details/bearing-big-end-std-mas20-320-09470-320-03310-320-03270-320-09338-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/SjJLZnRqMXl2LzhBWlRUbk4wRHhBUT09_1745305703_0.jpg,HIGH,320/09470,Big End Bearing Kit (Std)   -  4.8 BS3,320-09470-big-end-bearing-kit-std-48-bs3,Bearings,placeholder_image,0.57,DISCOVERED_IMAGE_REFERENCE_FOR_REVIEW
Kit Bearing Main Standard,320/09473 | 320/09335,Engine Parts,https://www.antheautoparts.com/product-details/kit-bearing-main-standard-320-09473-320-09335-jcb-parts-near-me,https://enterprise.saioautomotive.com/backend/assets/uploads/products/VmdoZHU2QWg4ZzF5QVp6Z1M0cHJKUT09_1745305802_0.jpg,HIGH,320/09473,Main Bearing Kit (Std)   -  4.8 BS3,320-09473-main-bearing-kit-std-48-bs3,Engine Parts,source_image,0.5,CROSS_REFERENCE_CONFIRMED
Main Bearing Kit U/S - 0.25MM,320/09336 | 320/09474,Engine Parts,https://www.antheautoparts.com/product-details/main-bearing-kit-u-s-025mm-320-09336-320-09474-jcb-aftermarket-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/QmVIVStJbElsekFUZmdHWFprRXdFQT09_1745305878_0.jpg,EXACT,320/09336,MAINBRGKIT-0.25,320-09336-mainbrgkit-025,Engine Parts,source_image,0,CROSS_REFERENCE_CONFIRMED
Main Bearing Kit U/S - 0.50MM,320/09475,Engine Parts,https://www.antheautoparts.com/product-details/main-bearing-kit-u-s-050mm-320-09475-jcb-parts-online,https://enterprise.saioautomotive.com/backend/assets/uploads/products/a0dpWDR0MEtsU1d4ZExFbG9jcTcwUT09_1745305936_0.jpg,HIGH,320/09475,Main Bearing Kit (-0.5)   -  4.8 BS3,320-09475-main-bearing-kit-05-48-bs3,Engine Parts,source_image,0.6,CROSS_REFERENCE_CONFIRMED
"Starter Motor 12V, JCB Diesel Max Engine",320/09661,Engine Parts,https://www.antheautoparts.com/product-details/starter-motor-12v-jcb-diesel-max-engine-320-09661-jcb-parts-catalog,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dDlEb0UreGtyUTBtVW03akVwdEg1UT09_1745305984_0.jpg,EXACT,320/09661,STARTER MOTOR BOSCH 3.857GR012V,320-09661-starter-motor-bosch-3857gr012v,Engine Parts,source_image,0.25,CROSS_REFERENCE_CONFIRMED
Connector Quick Connect 90 DEG.,332/C0010,Engine Parts,https://www.antheautoparts.com/product-details/connector-quick-connect-90-deg-332-c0010-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/T2p6ei9wSEYrcHUzZXFURkZ1UlhFUT09_1745306034_0.jpg,HIGH,332/C0010,QUICK CONNECTOR,332-c0010-quick-connector,Engine Parts,source_image,0.4,CROSS_REFERENCE_CONFIRMED
Hose Scavenge,332/C4382,Engine Parts,https://www.antheautoparts.com/product-details/hose-scavenge-332-c4382-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/SFZjZWlCR2hDaXBwWm5aT2hDREJpQT09_1745306085_0.jpg,HIGH,332/C4382,SCAVENGE HOSE,332-c4382-scavenge-hose,Engine Parts,source_image,1,CROSS_REFERENCE_CONFIRMED
Expansion Bottle Cap,477/00223,Engine Parts,https://www.antheautoparts.com/product-details/expansion-bottle-cap-477-00223-replacement-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/WXluaDlFUmhGZkE5QklPMjUxTENRUT09_1745306136_0.jpg,EXACT,477/00223,PRESSURE CAP 1bar,477-00223-pressure-cap-1bar,Engine Parts,source_image,0.2,CROSS_REFERENCE_CONFIRMED
Water Pump JCB Kirloskar Engine,550/42607,Engine Parts,https://www.antheautoparts.com/product-details/water-pump-jcb-kirloskar-engine-550-42607-jcb-parts-catalog,https://enterprise.saioautomotive.com/backend/assets/uploads/products/Zm1oYmlPTUQzRDFxeTZwb1JFMWhsQT09_1745306185_0.jpg,HIGH,550/42607,Water Pump assly.,550-42607-water-pump-assly,Engine Parts,source_image,0.4,CROSS_REFERENCE_CONFIRMED
Diesel Fuel Hose,649/51777,Engine Parts,https://www.antheautoparts.com/product-details/diesel-fuel-hose-649-51777-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dGFPeUhxVEhlQXBtM3gzUlhmSTlzUT09_1745306232_0.jpg,EXACT,649/51777,FUEL LINE,649-51777-fuel-line,Engine Parts,source_image,0.25,CROSS_REFERENCE_CONFIRMED
Hose Hydraulic Oil Cooler,834/10764,Engine Parts,https://www.antheautoparts.com/product-details/hose-hydraulic-oil-cooler-834-10764-jcb-spare-parts-dealer,https://enterprise.saioautomotive.com/backend/assets/uploads/products/eGthN0lyU0xpM1BBUWNXVlBLTHczdz09_1745306276_0.jpg,EXACT,834/10764,HOSE BAND,834-10764-hose-band,Engine Parts,source_image,0.2,CROSS_REFERENCE_CONFIRMED
Connector Water Outlet,02/202411,Engine Parts,https://www.antheautoparts.com/product-details/connector-water-outlet-02-202411-jcb-spare-parts-dealer,https://enterprise.saioautomotive.com/backend/assets/uploads/products/eTZZL2ViUFZrUTlaL2t6TkFjeFhIZz09_1745306363_0.jpg,HIGH,02/202411,'CONNECTOR',02-202411-connector,Engine Parts,source_image,0.33,CROSS_REFERENCE_CONFIRMED
Pulley,320/08623 | 320/08624,Engine Parts,https://www.antheautoparts.com/product-details/pulley-320-08623-320-08624-jcb-parts-near-me,https://enterprise.saioautomotive.com/backend/assets/uploads/products/TGc0clN1L0RxMDd1azcvSGY3eWYwZz09_1745306473_0.jpg,EXACT,320/08624,IDLER ASSY NON A/C ABI,320-08624-idler-assy-non-a-c-abi,Engine Parts,source_image,0,CROSS_REFERENCE_CONFIRMED
Thermostat,02/203184,Engine Parts,https://www.antheautoparts.com/product-details/thermostat-02-203184-jcb-aftermarket-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/T0xQSkhQaWRhSzIvOFoxQVVPa2puZz09_1745306535_0.jpg,EXACT,02/203184,CONNECTOR,02-203184-connector,Engine Parts,source_image,0,CROSS_REFERENCE_CONFIRMED
Tensioner Pulley,320/08628,Engine Parts,https://www.antheautoparts.com/product-details/tensioner-pulley-320-08628-jcb-parts-near-me,https://enterprise.saioautomotive.com/backend/assets/uploads/products/WXJqTkN4QmFId2R1RjhpVysyRldzdz09_1745306588_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Thermostat For Parkins Engine,4133L507,Engine Parts,https://www.antheautoparts.com/product-details/thermostat-for-parkins-engine-4133l507-jcb-parts-catalog,https://enterprise.saioautomotive.com/backend/assets/uploads/products/WSs5VFVBZVZmbDJWY3ByRjcramZTQT09_1745306638_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Perkins Engine 20 Cooling Fan With 10 Blade,123/05911 | 262/36800 | 30/925526,Engine Parts,https://www.antheautoparts.com/product-details/perkins-engine-20-cooling-fan-with-10-blade-123-05911-262-36800-30-925526-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/Nlh0NWpvR09MaXJsWW5GSEVDWE9JZz09_1745306681_0.jpg,EXACT,123/05911,"FAN - 21""",123-05911-fan-21,Engine Parts,source_image,0.13,CROSS_REFERENCE_CONFIRMED
Turbocharger,320/06047,Engine Parts,https://www.antheautoparts.com/product-details/turbocharger-320-06047-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/OCt4VDNKZTdNTGMrK01lc0FPTzdyZz09_1745306727_0.jpg,EXACT,320/06047,TURBOCHARGER 68 & 74 KW,320-06047-turbocharger-68-74-kw,Engine Parts,source_image,0.25,CROSS_REFERENCE_CONFIRMED
Cylinder Block 444 Dieselmax,320/01802,Engine Parts,https://www.antheautoparts.com/product-details/cylinder-block-444-dieselmax-320-01802-jcb-parts-catalog,https://enterprise.saioautomotive.com/backend/assets/uploads/products/eE9MS0Jmd1RyN1YySlFBMHllODI1dz09_1745310695_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Fuel Cap Cover With 2 Key,331/45908,Engine Parts,https://www.antheautoparts.com/product-details/fuel-cap-cover-with-2-key-331-45908-jcb-parts-catalog,https://enterprise.saioautomotive.com/backend/assets/uploads/products/NE42ZjBRTXBZRmlhZTZyT3k0cjRXdz09_1745306960_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Water Tank,128/15480,Engine Parts,https://www.antheautoparts.com/product-details/water-tank-128-15480-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/em9FNkx0dWY5MFIzVFBjT3VMaHZtZz09_1745307065_0.jpg,EXACT,128/15480,ABI EXPANSION TANK,128-15480-abi-expansion-tank,Engine Parts,source_image,0.25,CROSS_REFERENCE_CONFIRMED
Pulley,320/08530,Engine Parts,https://www.antheautoparts.com/product-details/pulley-320-08530-jcb-parts-online,https://enterprise.saioautomotive.com/backend/assets/uploads/products/VDc5TkROUnpHYzlkanlvYUZsK203UT09_1745309114_0.jpg,HIGH,320/08530,IDLER PULLEY.AIRCON.,320-08530-idler-pulleyaircon,Engine Parts,source_image,0.33,CROSS_REFERENCE_CONFIRMED
Bottle Tank Cooling System,126/02237,Engine Parts,https://www.antheautoparts.com/product-details/bottle-tank-cooling-system-126-02237-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/NWp0dlU3Uk9OdkYvbVVSamYwQ1djZz09_1745309187_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Expansion Tank,332/U7589,Engine Parts,https://www.antheautoparts.com/product-details/expansion-tank-332-u7589-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/YWtUbDRGZ1VlS3U4U2hlWjBrUnpSUT09_1745309311_0.jpg,HIGH,332/U7589,EXPANSION TANK ABI 426 TO 456,332-u7589-expansion-tank-abi-426-to-456,Engine Parts,source_image,0.33,CROSS_REFERENCE_CONFIRMED
Turbocharger,02/103618,Engine Parts,https://www.antheautoparts.com/product-details/turbocharger-02-103618-jcb-parts-online,https://enterprise.saioautomotive.com/backend/assets/uploads/products/RGhIUTltQTBDcTB3cDVnZlpZUnVKdz09_1745309446_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Alternator 12 Volt,320/08610,Engine Parts,https://www.antheautoparts.com/product-details/alternator-12-volt-320-08610-jcb-parts-catalog,https://enterprise.saioautomotive.com/backend/assets/uploads/products/YnFMVWRvdm5LMnEvMVBoTmthUGk4UT09_1745309536_0.jpg,EXACT,320/08610,Alternator12V-95A,320-08610-alternator12v-95a,Engine Parts,source_image,0,CROSS_REFERENCE_CONFIRMED
Injector Sleeve,320/02611,Engine Parts,https://www.antheautoparts.com/product-details/injector-sleeve-320-02611-jcb-spare-parts-dealer,https://enterprise.saioautomotive.com/backend/assets/uploads/products/Nm14NkFWNUprWnB3V200aEtzL3I4dz09_1745309621_0.jpg,HIGH,320/02611,INJECTOR SLEEVE - STEEL,320-02611-injector-sleeve-steel,Engine Parts,source_image,0.67,CROSS_REFERENCE_CONFIRMED
Connecting Rod Bolt,320/03040,Engine Parts,https://www.antheautoparts.com/product-details/connecting-rod-bolt-320-03040-jcb-spare-parts-dealer,https://enterprise.saioautomotive.com/backend/assets/uploads/products/TG9IZlBKOUZTTTJLa0xBY0R3aEJNQT09_1745309673_0.jpg,HIGH,320/03040,BOLT M10x57 CONNECTING ROD,320-03040-bolt-m10x57-connecting-rod,Engine Parts,source_image,0.75,CROSS_REFERENCE_CONFIRMED
HEAD GASKET 444,320/02608,Engine Parts,https://www.antheautoparts.com/product-details/head-gasket-444-320-02608-jcb-parts-near-me,https://enterprise.saioautomotive.com/backend/assets/uploads/products/bjluaUlBd0tYWkRRU2ppdE1OUklqQT09_1745309740_0.jpg,EXACT,320/02608,GASKETCYLINDERHEADAltno.320/02616,320-02608-gasketcylinderheadaltno320-02616,Engine Parts,source_image,0,CROSS_REFERENCE_CONFIRMED
Piston Rings O/S +.50MM Kit,320/09469,Engine Parts,https://www.antheautoparts.com/product-details/piston-rings-o-s-50mm-kit-320-09469-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/,HIGH,320/09469,Piston Ring Kit (+0.5)   -  4.8 BS3,320-09469-piston-ring-kit-05-48-bs3,Engine Parts,placeholder_image,0.33,DISCOVERED_IMAGE_REFERENCE_FOR_REVIEW
Big End Bearing Kit U/S - 0.5MM,320/09472 | 320/03312,Engine Parts,https://www.antheautoparts.com/product-details/big-end-bearing-kit-u-s-05mm-320-09472-320-03312-jcb-parts-catalog,https://enterprise.saioautomotive.com/backend/assets/uploads/products/,HIGH,320/09472,Big End Bearing Kit (-0.5)   -  4.8 BS3,320-09472-big-end-bearing-kit-05-48-bs3,Engine Parts,placeholder_image,0.67,DISCOVERED_IMAGE_REFERENCE_FOR_REVIEW
Oil Pump ABI For JCB Engine,,Engine Parts,https://www.antheautoparts.com/product-details/oil-pump-abi-for-jcb-engine-replacement-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Top Gasket 444 Engine,320/09382,Engine Parts,https://www.antheautoparts.com/product-details/top-gasket-444-engine-320-09382-jcb-parts-near-me,https://enterprise.saioautomotive.com/backend/assets/uploads/products/,HIGH,320/09382,TOP GASKET KIT mec,320-09382-top-gasket-kit-mec,Engine Parts,placeholder_image,0.33,DISCOVERED_IMAGE_REFERENCE_FOR_REVIEW
Pump Fuel Transfer,333/Y7029,Engine Parts,https://www.antheautoparts.com/product-details/pump-fuel-transfer-333-y7029-replacement-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/,HIGH,333/Y7029,PUMP FUEL TRANSFER,333-y7029-pump-fuel-transfer,Engine Parts,placeholder_image,1,DISCOVERED_IMAGE_REFERENCE_FOR_REVIEW
Crankshaft,320/A3103 | 320/03440 | 320/03431 | 320/09201,Engine Parts,https://www.antheautoparts.com/product-details/crankshaft-320-a3103-320-03440-320-03431-320-09201-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/,EXACT,320/03440,CRANKSHAFTMACHINING444LT,320-03440-crankshaftmachining444lt,Engine Parts,placeholder_image,0,DISCOVERED_IMAGE_REFERENCE_FOR_REVIEW
Hose Scavenge,,Engine Parts,https://www.antheautoparts.com/product-details/hose-scavenge-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Oil Filter JCB Engine,02/100073,Filters,https://www.antheautoparts.com/product-details/oil-filter-jcb-engine-02-100073-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/R3pENitSVXI1MlVzYm5LODB6cWg0Zz09_1745317659_0.jpg,EXACT,02/100073,FILTERELEMENT,02-100073-filterelement,Filters,source_image,0,CROSS_REFERENCE_CONFIRMED
Oil Filter,02/100284,Filters,https://www.antheautoparts.com/product-details/oil-filter-02-100284-jcb-parts-online,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dTA1YmhuNHBrRGg2NXJJYk1FWGNuUT09_1745317804_0.jpg,HIGH,02/100284,OIL FILTER,02-100284-oil-filter,Filters,source_image,1,CROSS_REFERENCE_CONFIRMED
Precleaner Assembly,126/12800,Filters,https://www.antheautoparts.com/product-details/precleaner-assembly-126-12800-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/cnF6Q0Vobkc1MktqYjVFUEFzam1QUT09_1745317976_0.jpg,EXACT,126/12800,IND. PRE. CLE. GA.,126-12800-ind-pre-cle-ga,Filters,source_image,0,CROSS_REFERENCE_CONFIRMED
Hydraulic Filter Strainer,32/901100,Filters,https://www.antheautoparts.com/product-details/hydraulic-filter-strainer-32-901100-jcb-parts-catalog,https://enterprise.saioautomotive.com/backend/assets/uploads/products/OFg4elhKQXZRZzNXWmpRTVpjOGw1UT09_1745318034_0.jpg,HIGH,32/901100,STRAINER,32-901100-strainer,Filters,source_image,0.33,CROSS_REFERENCE_CONFIRMED
Strainer Suction Transmission,32/902200,Filters,https://www.antheautoparts.com/product-details/strainer-suction-transmission-32-902200-jcb-parts-near-me,https://enterprise.saioautomotive.com/backend/assets/uploads/products/ZWg4UjNxRHFBZ3dmamRMTTc2TGltZz09_1745318077_0.jpg,HIGH,32/902200,SUCTION STRAINER,32-902200-suction-strainer,Filters,source_image,0.67,CROSS_REFERENCE_CONFIRMED
Precleaner Cap With Nut,32/903101 | 32/903102,Filters,https://www.antheautoparts.com/product-details/precleaner-cap-with-nut-32-903101-32-903102-jcb-aftermarket-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/UVc4Qm9BNURjWk53SER6NzgxQ0ZvQT09_1745318335_0.jpg,EXACT,32/903101,COVER,32-903101-cover,Filters,source_image,0,CROSS_REFERENCE_CONFIRMED
Precleaner Bowl,32/903103,Filters,https://www.antheautoparts.com/product-details/precleaner-bowl-32-903103-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/QTVrS0NHUHM5WnZqbC9Vb1ltWTJmUT09_1745318375_0.jpg,EXACT,32/903103,BOWLAIRFILTER,32-903103-bowlairfilter,Filters,source_image,0,CROSS_REFERENCE_CONFIRMED
Hydraulic Element Filter 125 Micron,32/904200,Filters,https://www.antheautoparts.com/product-details/hydraulic-element-filter-125-micron-32-904200-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dUx2eGNHZmp0SGVkeHZlR0lEUFBZUT09_1745318433_0.jpg,EXACT,32/904200,SUCTIONSTRAINER,32-904200-suctionstrainer,Filters,source_image,0,CROSS_REFERENCE_CONFIRMED
Plastic Fuel Sediment Bowl,32/904709,Filters,https://www.antheautoparts.com/product-details/plastic-fuel-sediment-bowl-32-904709-jcb-spare-parts-dealer,https://enterprise.saioautomotive.com/backend/assets/uploads/products/VTRJYzRBN3l3eTFld3VwbDYxclBRUT09_1745318531_0.jpg,EXACT,32/904709,BOWLASSY,32-904709-bowlassy,Filters,source_image,0,CROSS_REFERENCE_CONFIRMED
Hydraulic Tank Filter Strainer,32/908100,Filters,https://www.antheautoparts.com/product-details/hydraulic-tank-filter-strainer-32-908100-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/Zlc2bVovVzlHdld6YzZTWDhiYzBkZz09_1745318600_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Hydraulic Filter,32/910100,Filters,https://www.antheautoparts.com/product-details/hydraulic-filter-32-910100-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/MnUzb2RmM0hBY2htYjNVZThoZlJwQT09_1745318643_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Fuel Filter,32/912001,Filters,https://www.antheautoparts.com/product-details/fuel-filter-32-912001-jcb-spare-parts-dealer,https://enterprise.saioautomotive.com/backend/assets/uploads/products/RWpVUzdSMjdWaHRkMmFrY2d1V252QT09_1745318693_0.jpg,HIGH,32/912001,ELEMENT-FUEL,32-912001-element-fuel,Filters,source_image,0.33,CROSS_REFERENCE_CONFIRMED
Hydraulic Filter,32/913500 | 32/925346,Filters,https://www.antheautoparts.com/product-details/hydraulic-filter-32-913500-32-925346-jcb-parts-online,https://enterprise.saioautomotive.com/backend/assets/uploads/products/M04vcWR1ZG1CNFN4UERGbExGU1BOUT09_1745318790_0.jpg,EXACT,32/925346,FILTER ELEMENT -12U PQ416,32-925346-filter-element-12u-pq416,Filters,source_image,0.2,CROSS_REFERENCE_CONFIRMED
